ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Image_c1,Intensity_IntegratedIntensityEdge_Image_c2,Intensity_IntegratedIntensityEdge_Image_c3,Intensity_IntegratedIntensityEdge_Image_c4,Intensity_IntegratedIntensityEdge_Image_c5,Intensity_IntegratedIntensity_Image_c1,Intensity_IntegratedIntensity_Image_c2,Intensity_IntegratedIntensity_Image_c3,Intensity_IntegratedIntensity_Image_c4,Intensity_IntegratedIntensity_Image_c5,Intensity_LowerQuartileIntensity_Image_c1,Intensity_LowerQuartileIntensity_Image_c2,Intensity_LowerQuartileIntensity_Image_c3,Intensity_LowerQuartileIntensity_Image_c4,Intensity_LowerQuartileIntensity_Image_c5,Intensity_MADIntensity_Image_c1,Intensity_MADIntensity_Image_c2,Intensity_MADIntensity_Image_c3,Intensity_MADIntensity_Image_c4,Intensity_MADIntensity_Image_c5,Intensity_MassDisplacement_Image_c1,Intensity_MassDisplacement_Image_c2,Intensity_MassDisplacement_Image_c3,Intensity_MassDisplacement_Image_c4,Intensity_MassDisplacement_Image_c5,Intensity_MaxIntensityEdge_Image_c1,Intensity_MaxIntensityEdge_Image_c2,Intensity_MaxIntensityEdge_Image_c3,Intensity_MaxIntensityEdge_Image_c4,Intensity_MaxIntensityEdge_Image_c5,Intensity_MaxIntensity_Image_c1,Intensity_MaxIntensity_Image_c2,Intensity_MaxIntensity_Image_c3,Intensity_MaxIntensity_Image_c4,Intensity_MaxIntensity_Image_c5,Intensity_MeanIntensityEdge_Image_c1,Intensity_MeanIntensityEdge_Image_c2,Intensity_MeanIntensityEdge_Image_c3,Intensity_MeanIntensityEdge_Image_c4,Intensity_MeanIntensityEdge_Image_c5,Intensity_MeanIntensity_Image_c1,Intensity_MeanIntensity_Image_c2,Intensity_MeanIntensity_Image_c3,Intensity_MeanIntensity_Image_c4,Intensity_MeanIntensity_Image_c5,Intensity_MedianIntensity_Image_c1,Intensity_MedianIntensity_Image_c2,Intensity_MedianIntensity_Image_c3,Intensity_MedianIntensity_Image_c4,Intensity_MedianIntensity_Image_c5,Intensity_MinIntensityEdge_Image_c1,Intensity_MinIntensityEdge_Image_c2,Intensity_MinIntensityEdge_Image_c3,Intensity_MinIntensityEdge_Image_c4,Intensity_MinIntensityEdge_Image_c5,Intensity_MinIntensity_Image_c1,Intensity_MinIntensity_Image_c2,Intensity_MinIntensity_Image_c3,Intensity_MinIntensity_Image_c4,Intensity_MinIntensity_Image_c5,Intensity_StdIntensityEdge_Image_c1,Intensity_StdIntensityEdge_Image_c2,Intensity_StdIntensityEdge_Image_c3,Intensity_StdIntensityEdge_Image_c4,Intensity_StdIntensityEdge_Image_c5,Intensity_StdIntensity_Image_c1,Intensity_StdIntensity_Image_c2,Intensity_StdIntensity_Image_c3,Intensity_StdIntensity_Image_c4,Intensity_StdIntensity_Image_c5,Intensity_UpperQuartileIntensity_Image_c1,Intensity_UpperQuartileIntensity_Image_c2,Intensity_UpperQuartileIntensity_Image_c3,Intensity_UpperQuartileIntensity_Image_c4,Intensity_UpperQuartileIntensity_Image_c5,Location_CenterMassIntensity_X_Image_c1,Location_CenterMassIntensity_X_Image_c2,Location_CenterMassIntensity_X_Image_c3,Location_CenterMassIntensity_X_Image_c4,Location_CenterMassIntensity_X_Image_c5,Location_CenterMassIntensity_Y_Image_c1,Location_CenterMassIntensity_Y_Image_c2,Location_CenterMassIntensity_Y_Image_c3,Location_CenterMassIntensity_Y_Image_c4,Location_CenterMassIntensity_Y_Image_c5,Location_CenterMassIntensity_Z_Image_c1,Location_CenterMassIntensity_Z_Image_c2,Location_CenterMassIntensity_Z_Image_c3,Location_CenterMassIntensity_Z_Image_c4,Location_CenterMassIntensity_Z_Image_c5,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Image_c1,Location_MaxIntensity_X_Image_c2,Location_MaxIntensity_X_Image_c3,Location_MaxIntensity_X_Image_c4,Location_MaxIntensity_X_Image_c5,Location_MaxIntensity_Y_Image_c1,Location_MaxIntensity_Y_Image_c2,Location_MaxIntensity_Y_Image_c3,Location_MaxIntensity_Y_Image_c4,Location_MaxIntensity_Y_Image_c5,Location_MaxIntensity_Z_Image_c1,Location_MaxIntensity_Z_Image_c2,Location_MaxIntensity_Z_Image_c3,Location_MaxIntensity_Z_Image_c4,Location_MaxIntensity_Z_Image_c5,Neighbors_AngleBetweenNeighbors_8,Neighbors_FirstClosestDistance_8,Neighbors_FirstClosestObjectNumber_8,Neighbors_NumberOfNeighbors_8,Neighbors_PercentTouching_8,Neighbors_SecondClosestDistance_8,Neighbors_SecondClosestObjectNumber_8,Number_Object_Number
9,1,0.00013733119703829288,0.012329289689660072,0.016800183104351163,0.0008697642479091883,0.0014496070798486471,0.0006866559851914644,0.04222171357832849,0.046036469051614404,0.004272526130080223,0.00810254062525928,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.0,1.5259021893143654e-05,0.0,0.0001983672846108675,0.00012207217514514923,1.5259021893143654e-05,3.051804378628731e-05,0.8155757741287943,1.4267668220947354,3.144447482363841,1.15052228337338,1.00866090330628,3.051804378628731e-05,0.0020141908898949623,0.00158693827688694,0.00012207217514514923,0.0001678492408245802,6.103608757257462e-05,0.0020141908898949623,0.0017700465396046638,0.00018310826271772385,0.0003662165254354477,2.9219403625168697e-06,0.000262325312545959,0.0003574507043478971,1.8505622295940177e-05,3.084270382656696e-05,4.939971116485356e-06,0.0003037533350958884,0.00033119761907636264,3.07375980581311e-05,5.829165917452719e-05,0.0,0.0001983672846108675,0.00012207217514514923,1.5259021893143654e-05,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110005206825487e-06,0.0004849968977446366,0.0004309670964069096,3.0181162884179907e-05,4.263813594635253e-05,1.1014974582040066e-05,0.0003702419402452006,0.000435640574307274,3.678893727744753e-05,6.600062154561079e-05,0.0,0.00044251163490116596,0.0005073624779470265,4.577706567943096e-05,8.010986493900418e-05,18.57777777777778,19.57101554029635,22.346039111700364,18.242857142857144,19.811676082862522,8.355555555555556,9.629924105529454,7.168047729532648,8.382142857142858,9.128060263653484,0.0,0.0,0.0,0.0,0.0,19.381294964028775,8.215827338129497,0,19.0,21.0,27.0,22.0,26.0,7.0,13.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,73.08463245813613,10.758311483686542,3,2.0,100.0,14.120158454690925,2,1
9,2,0.0001678492408245802,0.01849393453449011,0.0009002822916954756,0.0018158236052840948,0.0008850232698023319,0.0010223544668406248,0.22513160901144147,0.004379339283332229,0.015045395586639643,0.010788128478452563,0.0,0.0002784771495498717,0.0,1.5259021893143654e-05,0.0,0.0,0.0004882887005805969,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.6571180151149045,1.4047718612530276,1.1646226320563222,0.08440661300503872,2.1218020472203074,3.051804378628731e-05,0.0017090104520320892,0.0002594033721834421,0.00013733119703829288,9.155413135886192e-05,7.629510946571827e-05,0.0035095750354230404,0.00027466239407658577,0.0001983672846108675,0.00035095750354230404,3.4254947107057184e-06,0.00037742723539775733,1.8373107993785215e-05,3.705762459763459e-05,1.806169938372106e-05,3.7448881569253654e-06,0.0008246579084668186,1.604153583638179e-05,5.511133914520016e-05,3.9516954133525876e-05,0.0,0.0007171740289777517,0.0,4.577706567943096e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.073843818589599e-06,0.0004638522975120912,4.8838560894990686e-05,3.320264244445486e-05,2.6817326322402406e-05,9.533138655881515e-06,0.00065596144421731,3.542365267866193e-05,4.577559835696277e-05,5.471445824358757e-05,0.0,0.0012474250397644937,1.5259021893143654e-05,7.629510946571827e-05,6.103608757257462e-05,7.895522388059701,9.312525416836113,8.64808362369338,8.325557809330629,10.475247524752476,16.567164179104477,18.064795987528807,15.909407665505226,17.115618661257606,16.947666195190948,0.0,0.0,0.0,0.0,0.0,8.355311355311356,17.036630036630036,0,8.0,9.0,7.0,3.0,11.0,16.0,23.0,22.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,43.12406668560088,14.120158454690925,1,3.0,83.78378378378379,15.057276619542845,3,2
9,3,0.00013733119703829288,0.03553826198913157,0.006759746698662639,0.002075226977467537,0.0014190890360623598,0.0007171740289777517,0.12959487293846905,0.038986800936982036,0.008529793238267303,0.01043717097491026,0.0,0.00021362630650401115,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.0,0.000572213320992887,3.051804378628731e-05,4.577706567943096e-05,3.8147554732859135e-05,0.5836429136744428,1.368782450651607,2.613010864515616,1.8899579553600343,0.7395217629880959,3.051804378628731e-05,0.0027466239407658577,0.0017395284958183765,0.0002288853283971548,0.00018310826271772385,6.103608757257462e-05,0.0027466239407658577,0.0018616006709635258,0.0002288853283971548,0.00041199359111487865,3.3495413911778754e-06,0.0008667868777836968,0.00016487187069908876,5.061529213335456e-05,3.4611927708838045e-05,5.159525388329149e-06,0.0009323372153846694,0.0002804805822804463,6.136541898034031e-05,7.50875609705774e-05,0.0,0.0010528725106269121,3.051804378628731e-05,4.577706567943096e-05,4.577706567943096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.912469643113527e-06,0.0007840388171523377,0.00037663217222512913,5.6838728725980215e-05,4.694376620438541e-05,9.950436010401713e-06,0.0006924492346717175,0.0004591823936544109,5.666606011386725e-05,8.816259127885732e-05,1.5259021893143654e-05,0.0014686808572150767,0.0003662165254354477,0.00010681315325200558,0.00010681315325200558,22.78723404255319,22.0636995172495,25.76320939334638,21.567084078711986,23.11549707602339,18.27659574468085,18.627222418462264,17.166731898238748,18.785330948121647,17.513157894736842,0.0,0.0,0.0,0.0,0.0,23.366906474820144,18.20863309352518,0,25.0,17.0,26.0,18.0,22.0,21.0,23.0,14.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,137.84831723047847,10.758311483686542,1,3.0,100.0,13.135130835771163,5,3
9,4,0.0003051804378628731,0.06799420155584812,0.001190203707665205,0.0015106431674212217,0.000747692072764039,0.0016174563206732273,0.2956435491796583,0.00572213320992887,0.01173418783582747,0.005020218202844262,0.0,0.0008163576712831855,0.0,3.051804378628731e-05,0.0,0.0,0.0007629510946571827,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.3618182216404073,1.8226940832133047,6.813582774251604,0.3200814690235792,0.2755794133379378,4.577706567943096e-05,0.0042114900425076485,0.00044251163490116596,0.00010681315325200558,9.155413135886192e-05,6.103608757257462e-05,0.0042114900425076485,0.0006561379414051771,0.0002594033721834421,0.00024414435029029846,5.983930154173982e-06,0.0013332196383499632,2.333732760127853e-05,2.962045426316121e-05,1.4660628877726255e-05,8.887122641061689e-06,0.0016244151053827378,3.144029236224654e-05,6.447355953751358e-05,2.7583616499144297e-05,0.0,0.0014648661017417908,0.0,4.577706567943096e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0501754799903708e-05,0.001347816341929643,6.504479779919227e-05,2.6066181082167935e-05,2.2401807796733897e-05,1.250661652414721e-05,0.0010746566611978252,8.51566881967908e-05,5.3049222269646244e-05,3.4646130698708766e-05,1.5259021893143654e-05,0.0023498893715441227,1.5259021893143654e-05,9.155413135886192e-05,4.577706567943096e-05,64.08490566037736,64.64454193548387,58.45333333333333,64.38101430429128,64.12158054711246,20.88679245283019,22.409703225806453,17.157333333333334,20.30039011703511,20.428571428571427,0.0,0.0,0.0,0.0,0.0,64.32417582417582,20.615384615384617,0,61.0,61.0,58.0,66.0,68.0,17.0,20.0,18.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,40.11424417177898,9.655285044091103,6,2.0,84.93150684931507,17.886747746351784,8,4
9,5,0.00010681315325200558,0.02539101243019104,0.0034943160135298967,0.002166781108826399,0.0012512397952377796,0.0010833905544131994,0.15548943309113383,0.022873273817822337,0.01399252307601273,0.01098649576306343,0.0,0.00018310826271772385,0.0,1.5259021893143654e-05,0.0,0.0,0.0003662165254354477,1.5259021893143654e-05,3.051804378628731e-05,3.051804378628731e-05,1.5863223620113678,1.9337566255728287,5.332022718688364,0.9652280531281462,0.9733913086482147,3.051804378628731e-05,0.0028381780721247196,0.0010070954449474812,0.0001678492408245802,0.00012207217514514923,6.103608757257462e-05,0.0028381780721247196,0.0010070954449474812,0.0002288853283971548,0.0003662165254354477,1.9073777366429567e-06,0.00045341093625341145,6.23985002416053e-05,3.8692519800471405e-05,2.2343567772103207e-05,4.199188195399998e-06,0.0006026722212834645,8.865610006907882e-05,5.423458556594082e-05,4.258331691109857e-05,0.0,0.0005340657662600279,1.5259021893143654e-05,4.577706567943096e-05,3.051804378628731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8122510879505755e-06,0.0006129217051962928,0.00015508421867101665,4.816393744838311e-05,3.435874017695728e-05,9.474226834343465e-06,0.0005047707728823548,0.00019251607590393846,4.653706251194214e-05,5.1358081265741185e-05,0.0,0.0009079118026420474,5.340657662600279e-05,8.39246204122901e-05,6.103608757257462e-05,17.253521126760564,17.00529931305201,24.118078719146098,17.998909487459105,19.333333333333332,30.112676056338028,29.767320902845928,30.609739826551035,29.9618320610687,29.71388888888889,0.0,0.0,0.0,0.0,0.0,18.786821705426355,30.51937984496124,0,13.0,16.0,25.0,20.0,22.0,34.0,24.0,25.0,36.0,29.0,0.0,0.0,0.0,0.0,0.0,58.136064630721144,13.135130835771163,3,2.0,65.33333333333333,17.047021750986634,2,5
9,6,0.0002899214159697294,0.12979324092157185,0.0006561379414051771,0.0027161058969795704,0.0013427939265966415,0.001541161211207509,0.6769817725289613,0.002075226977467537,0.01399252307601273,0.009308003354817629,0.0,0.0018005645833909512,0.0,1.5259021893143654e-05,1.5259021893143654e-05,0.0,0.0009613183792680502,0.0,3.051804378628731e-05,1.5259021893143654e-05,1.1188234089770424,1.673408928604333,0.9099725105672145,0.5789303319283062,0.8482573294568143,4.577706567943096e-05,0.004730296786874533,0.00010681315325200558,0.00015259021893143654,7.629510946571827e-05,6.103608757257462e-05,0.0060120546258986,0.00010681315325200558,0.00021362630650401115,0.0003662165254354477,5.470215395655272e-06,0.002448929073991922,1.2379961158588247e-05,5.124728107508623e-05,2.5335734464087575e-05,6.47546727398113e-06,0.002844461229113283,8.719441081796373e-06,5.8792113764759375e-05,3.9109257793351385e-05,0.0,0.0028839551378041506,0.0,4.577706567943096e-05,3.051804378628731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0308484900506804e-05,0.0013247294146243045,2.0761202207229086e-05,4.1508428176190395e-05,2.0737233137616564e-05,1.1196397251250057e-05,0.001277978632402311,1.447887527930381e-05,4.489069462321081e-05,4.797423690914132e-05,1.5259021893143654e-05,0.003753719385713339,1.5259021893143654e-05,9.155413135886192e-05,4.577706567943096e-05,57.78217821782178,57.882094399586705,56.3235294117647,57.09051254089422,56.89344262295082,27.247524752475247,27.974011639746998,25.919117647058822,27.19411123227917,27.529508196721313,0.0,0.0,0.0,0.0,0.0,56.81512605042017,26.68487394957983,0,59.0,63.0,54.0,54.0,56.0,26.0,30.0,17.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,109.24649345414905,9.655285044091103,4,4.0,100.0,12.206933282737817,8,6
9,7,0.00010681315325200558,0.025482566561549902,0.00032043945975601673,0.001281757839024067,0.0010528725106269121,0.00044251163490116596,0.057526512537151575,0.0009155413135886192,0.0054016937501728535,0.004623483633622527,0.0,0.00013733119703829288,0.0,1.5259021893143654e-05,0.0,0.0,0.00027466239407658577,0.0,3.051804378628731e-05,1.5259021893143654e-05,0.8440087848186415,2.5699732351427738,1.765386501518994,0.884519479625184,1.855655542746013,3.051804378628731e-05,0.0028992141596972942,6.103608757257462e-05,0.00015259021893143654,0.0002594033721834421,4.577706567943096e-05,0.0028992141596972942,9.155413135886192e-05,0.0002288853283971548,0.00038147554732859135,3.0518043786287307e-06,0.0007280733303299972,9.155413135886192e-06,3.6621652543544767e-05,3.008207173219749e-05,4.515424845930265e-06,0.0005870052299709345,9.342258301924686e-06,5.5119323981355644e-05,4.717840442471967e-05,0.0,0.00038147554732859135,0.0,4.577706567943096e-05,1.5259021893143654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.110489019609032e-06,0.0009011026643390018,1.5982999510015803e-05,4.2880682917347986e-05,6.173893833773845e-05,9.301947722445524e-06,0.0006615658796043407,1.6404466456465387e-05,4.857874505523533e-05,7.657755539774282e-05,0.0,0.0007171740289777517,1.5259021893143654e-05,7.629510946571827e-05,4.577706567943096e-05,46.3448275862069,48.02864721485411,46.88333333333333,46.47175141242938,46.56435643564357,32.62068965517241,32.0262599469496,31.866666666666667,33.74293785310734,34.8943894389439,0.0,0.0,0.0,0.0,0.0,45.755102040816325,33.224489795918366,0,46.0,51.0,47.0,45.0,46.0,30.0,32.0,30.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,109.62629393232847,8.391784678073897,9,3.0,100.0,12.848762839693771,6,7
9,8,0.00018310826271772385,0.06639200425706804,0.00035095750354230404,0.0023956664372235537,0.0011291676200926304,0.0009002822916954756,0.23561455705203116,0.0013580529484897852,0.009613183792680502,0.008300907909870148,0.0,0.000572213320992887,0.0,1.5259021893143654e-05,0.0,0.0,0.0009002822916954756,0.0,3.051804378628731e-05,3.051804378628731e-05,1.6605169807643958,1.7435953878085142,1.0088549082135878,0.8759390565019702,2.722890976062594,3.051804378628731e-05,0.0038605325389653444,6.103608757257462e-05,0.00013733119703829288,0.00012207217514514923,7.629510946571827e-05,0.0038605325389653444,0.00010681315325200558,0.00024414435029029846,0.00035095750354230404,3.7369033207698745e-06,0.0013549388623891436,7.1623980314755925e-06,4.889115178007252e-05,2.304423714474756e-05,5.697989187946048e-06,0.0014912313737470327,8.595271825884716e-06,6.084293539671204e-05,5.253739183462119e-05,0.0,0.0014648661017417908,0.0,4.577706567943096e-05,3.051804378628731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459774698388969e-06,0.0012966192212633494,1.1576696229379432e-05,4.6444795962055454e-05,3.2497096196068917e-05,1.1578260644202581e-05,0.0010857461486596092,1.5960787354668337e-05,5.190189813807935e-05,7.08571063403761e-05,1.5259021893143654e-05,0.00238040741533041,1.5259021893143654e-05,9.155413135886192e-05,6.103608757257462e-05,62.45762711864407,61.86976232109319,59.943820224719104,60.65396825396825,58.2389705882353,37.52542372881356,36.708309047341494,37.96629213483146,37.34603174603175,38.59007352941177,0.0,0.0,0.0,0.0,0.0,60.93037974683544,38.177215189873415,0,67.0,64.0,59.0,68.0,57.0,38.0,34.0,35.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,83.90124748911475,12.206933282737817,6,4.0,100.0,13.970417253010389,9,8
9,9,0.00013733119703829288,0.014053559163585305,0.00018310826271772385,0.0020904859993606806,0.0016632333863526583,0.0005035477224737406,0.05812161439098418,0.0022735942620784044,0.008148317690938711,0.012542915996164083,0.0,0.00032043945975601673,0.0,3.051804378628731e-05,3.051804378628731e-05,0.0,0.00021362630650401115,0.0,3.051804378628731e-05,7.629510946571827e-05,0.5433982522989207,1.4986286902189965,1.8163311317453668,0.1938657598234206,1.2675165442392318,3.051804378628731e-05,0.001190203707665205,3.051804378628731e-05,0.0002288853283971548,0.00024414435029029846,6.103608757257462e-05,0.0014190890360623598,0.00024414435029029846,0.0002288853283971548,0.00035095750354230404,5.281969116857419e-06,0.0005405215062917425,7.0426254891432245e-06,8.040330766771849e-05,6.397051485971763e-05,4.6624789117938944e-06,0.0005381630962128165,2.105179872294819e-05,7.544738602721029e-05,0.00011613811107559336,0.0,0.0005035477224737406,0.0,7.629510946571827e-05,9.155413135886192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0316504878282396e-05,0.0003611978430321194,8.70491808296089e-06,6.0083428790471846e-05,6.979990379862271e-05,1.0057230245875756e-05,0.0003199048570875615,4.339404748117263e-05,5.1320535639620776e-05,0.00010014265733678284,0.0,0.000747692072764039,1.5259021893143654e-05,0.00010681315325200558,0.0001983672846108675,47.63636363636363,48.6440010501444,45.87248322147651,47.54119850187266,48.61678832116788,41.0,40.70385928065109,42.51677852348993,41.42134831460674,41.543795620437955,0.0,0.0,0.0,0.0,0.0,47.351851851851855,41.46296296296296,0,43.0,51.0,45.0,54.0,49.0,41.0,37.0,43.0,44.0,40.0,0.0,0.0,0.0,0.0,0.0,87.36583985191895,8.391784678073897,7,3.0,100.0,13.970417253010389,8,9
10,1,0.00012207217514514923,4.577706567943096e-05,0.012542915996164083,0.0023498893715441227,0.0020141908898949623,0.00044251163490116596,0.00012207217514514923,0.07666132599115372,0.008178835734724998,0.02000457770191133,0.0,0.0,8.39246204122901e-05,3.051804378628731e-05,3.8147554732859135e-05,0.0,0.0,0.00041199359111487865,4.577706567943096e-05,7.629510946571827e-05,1.7719877829909323,2.976448837112049,2.3628975552386606,1.93161273559979,0.5830333765619599,4.577706567943096e-05,1.5259021893143654e-05,0.002914473181590438,0.0002899214159697294,0.00038147554732859135,4.577706567943096e-05,1.5259021893143654e-05,0.0032501716632395983,0.00035095750354230404,0.0010223544668406248,5.086340631047885e-06,1.9073777366429567e-06,0.0005226214998401701,9.791205714767177e-05,8.39246204122901e-05,4.707570584054957e-06,1.2986401611186088e-06,0.0008155460211824863,8.700889079494679e-05,0.00021281465640331202,0.0,0.0,0.00044251163490116596,6.103608757257462e-05,9.155413135886192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137340340774225e-05,5.0464471474185144e-06,0.0006768835436378233,8.23983257574862e-05,9.700786408443351e-05,1.0206157116602279e-05,4.257876510862465e-06,0.0009246101922598718,7.808664544177477e-05,0.00024056065736856286,0.0,0.0,0.001319905393756926,0.00013733119703829288,0.00038147554732859135,18.103448275862068,22.625,21.49203821656051,18.167910447761194,19.717772692601066,4.068965517241379,3.25,1.7235270700636942,4.442164179104478,3.781083142639207,0.0,0.0,0.0,0.0,0.0,19.648936170212767,3.202127659574468,0,14.0,24.0,22.0,17.0,19.0,5.0,4.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,90.59901741017711,7.255076804200634,3,6.0,100.0,9.519086690975012,4,1
10,2,0.00018310826271772385,1.5259021893143654e-05,0.008804455632343888,0.0022583352401852608,0.001098649576306343,0.0006866559851914644,9.155413135886192e-05,0.03285267413593829,0.008575570303946733,0.02197299152612686,0.0,0.0,6.103608757257462e-05,1.5259021893143654e-05,1.5259021893143654e-05,0.0,0.0,0.00015259021893143654,6.103608757257462e-05,6.103608757257462e-05,0.8417767471648198,0.8579778227816335,1.6435128825813359,1.350868841404768,0.5660317455667577,4.577706567943096e-05,1.5259021893143654e-05,0.0016632333863526583,0.00035095750354230404,0.0003051804378628731,4.577706567943096e-05,1.5259021893143654e-05,0.0016632333863526583,0.00035095750354230404,0.001190203707665205,6.314078024749098e-06,5.261731687290916e-07,0.0003036019183566858,7.787362897190554e-05,3.788446814849459e-05,6.4778866527496645e-06,8.637182203666219e-07,0.0003099308880748895,8.090160664100692e-05,0.00020729237288798926,0.0,0.0,0.0001983672846108675,7.629510946571827e-05,6.103608757257462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2995518617167686e-05,2.784246702024008e-06,0.00035111405839047813,9.132098776041693e-05,6.305741446118221e-05,1.1277137935583298e-05,3.5261148690716374e-06,0.0003555611158170965,7.390162515907147e-05,0.00028790564159610657,1.5259021893143654e-05,0.0,0.00046540016774088144,0.00013733119703829288,0.00032806897070258856,8.444444444444445,7.5,8.800743149094288,8.923487544483987,7.845833333333333,6.044444444444444,6.166666666666667,4.033441709242917,6.282918149466192,5.969444444444444,0.0,0.0,0.0,0.0,0.0,7.89622641509434,5.40566037735849,0,13.0,6.0,13.0,10.0,7.0,2.0,4.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,52.73577140562803,7.466558124657048,4,5.0,95.34883720930233,11.95749735632003,1,2
10,3,7.629510946571827e-05,3.051804378628731e-05,0.011810482945293188,0.003524834057316184,0.004013122757896781,0.00035095750354230404,7.629510946571827e-05,0.0312504768371582,0.006927595939487219,0.0156252384185791,0.0,0.0,0.0,3.051804378628731e-05,5.72213320992887e-05,0.0,0.0,4.577706567943096e-05,6.103608757257462e-05,0.00015259021893143654,0.7224451156558155,1.7900121401251716,3.4354426842035166,0.7314069661180985,1.4232546462682152,1.5259021893143654e-05,1.5259021893143654e-05,0.0026245517656207085,0.00041199359111487865,0.0005188067443668842,7.629510946571827e-05,1.5259021893143654e-05,0.0036011291667819023,0.00041199359111487865,0.000747692072764039,2.8257447950266026e-06,1.130297918010641e-06,0.00043742529427011806,0.00013054940953022905,0.0001486341762183993,5.238171694661254e-06,1.1387329771002727e-06,0.0004664250274202717,0.00010339695432070476,0.00023321251371013585,0.0,0.0,4.577706567943096e-05,7.629510946571827e-05,0.0001983672846108675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.927332287389305e-06,3.996206612931805e-06,0.0007190773779555563,0.00011130708821137806,0.0001487898866700038,1.2239128313038902e-05,4.009892596427245e-06,0.0008033159967096665,9.192615476732617e-05,0.00020169092419335629,3.8147554732859135e-06,0.0,0.0006256198976188898,0.00015259021893143654,0.00041199359111487865,24.47826086956522,26.2,28.28955078125,24.658590308370044,23.837890625,7.782608695652174,6.4,6.390625,8.37885462555066,8.3125,0.0,0.0,0.0,0.0,0.0,25.19402985074627,7.880597014925373,0,24.0,22.0,27.0,28.0,25.0,6.0,9.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,139.62593774845743,7.255076804200634,1,5.0,100.0,8.934625666325543,5,3
10,4,9.155413135886192e-05,3.051804378628731e-05,0.0013427939265966415,0.0023651483934372663,0.003616388188675046,0.0001678492408245802,4.577706567943096e-05,0.0025787746999412775,0.004287785151973367,0.013794155791401863,0.0,0.0,0.0,4.577706567943096e-05,0.0001449607079848647,0.0,0.0,1.5259021893143654e-05,6.103608757257462e-05,0.00015259021893143654,0.5635599957133705,2.0399934310942758,1.812484942955854,0.24004044569996436,0.47614161039976277,3.051804378628731e-05,1.5259021893143654e-05,0.00079346913844347,0.00021362630650401115,0.0005493247881531715,3.051804378628731e-05,1.5259021893143654e-05,0.00079346913844347,0.00021362630650401115,0.0009918364230543375,4.577706567943096e-06,1.5259021893143653e-06,6.713969632983207e-05,0.00011825741967186332,0.0001808194094337523,3.6488965396647868e-06,9.9515360172676e-07,5.6060319563940816e-05,9.321272069507319e-05,0.000299872951986997,0.0,0.0,1.5259021893143654e-05,0.00010681315325200558,0.0002288853283971548,0.0,0.0,0.0,1.5259021893143654e-05,3.051804378628731e-05,0.0,0.0,0.0,0.0,3.051804378628731e-05,8.495863830828832e-06,4.577706567943095e-06,0.00016905178298049268,6.158201717257592e-05,0.00011939879934568015,7.244827577284112e-06,3.7675907294661975e-06,0.0001437793203307945,6.269116656853068e-05,0.00021450632773909215,0.0,0.0,4.577706567943096e-05,0.0001449607079848647,0.0004959182115271688,13.818181818181818,15.333333333333334,14.893491124260356,13.199288256227758,13.168141592920353,10.0,9.666666666666666,9.337278106508876,10.366548042704625,10.807522123893806,0.0,0.0,0.0,0.0,0.0,13.434782608695652,10.41304347826087,0,11.0,18.0,17.0,13.0,12.0,9.0,9.0,9.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,93.89765923436427,7.466558124657048,2,6.0,100.0,9.254367354084826,6,4
